"Year","Trade.Flow","Reporter","Commodity.Code","Trade.Value..US..","Group"
2010,"Exports","Denmark",202,2449824,"Остальные страны"
2010,"Exports","Denmark",202,580219,"Остальные страны"
2010,"Exports","Denmark",202,1821596,"Остальные страны"
2010,"Exports","Denmark",202,2442606,"Остальные страны"
2010,"Exports","Denmark",202,1725706,"Остальные страны"
2010,"Exports","Denmark",202,1399310,"Остальные страны"
2010,"Exports","Estonia",202,422,"Остальные страны"
2010,"Exports","Estonia",202,207862,"Остальные страны"
2010,"Exports","France",202,168655,"Остальные страны"
2010,"Exports","France",202,128024,"Остальные страны"
2010,"Exports","France",202,150807,"Остальные страны"
2010,"Exports","France",202,52135,"Остальные страны"
2010,"Exports","France",202,171058,"Остальные страны"
2010,"Exports","France",202,613515,"Остальные страны"
2010,"Exports","France",202,420065,"Остальные страны"
2010,"Exports","France",202,722071,"Остальные страны"
2010,"Exports","France",202,431610,"Остальные страны"
2010,"Exports","Germany",202,21405,"Остальные страны"
2010,"Exports","Germany",202,310041,"Остальные страны"
2010,"Exports","Germany",202,686405,"Остальные страны"
2010,"Exports","Germany",202,976140,"Остальные страны"
2010,"Exports","Germany",202,1128634,"Остальные страны"
2010,"Exports","Germany",202,1241532,"Остальные страны"
2010,"Exports","Germany",202,1928391,"Остальные страны"
2010,"Exports","Germany",202,2482840,"Остальные страны"
2010,"Exports","Germany",202,6965942,"Остальные страны"
2010,"Exports","Germany",202,15252612,"Остальные страны"
2010,"Exports","Germany",202,10363543,"Остальные страны"
2010,"Exports","Germany",202,9520087,"Остальные страны"
2010,"Exports","Hungary",202,94630,"Остальные страны"
2010,"Exports","Hungary",202,45865,"Остальные страны"
2010,"Exports","Hungary",202,117485,"Остальные страны"
2010,"Exports","Hungary",202,167366,"Остальные страны"
2010,"Exports","Hungary",202,352934,"Остальные страны"
2010,"Exports","Ireland",202,29688,"Остальные страны"
2010,"Exports","Ireland",202,65352,"Остальные страны"
2010,"Exports","Ireland",202,366255,"Остальные страны"
2010,"Exports","Ireland",202,252027,"Остальные страны"
2010,"Exports","Ireland",202,774188,"Остальные страны"
2010,"Exports","Ireland",202,802164,"Остальные страны"
2010,"Exports","Ireland",202,3259529,"Остальные страны"
2010,"Exports","Ireland",202,4892147,"Остальные страны"
2010,"Exports","Ireland",202,3547934,"Остальные страны"
2010,"Exports","Ireland",202,1083539,"Остальные страны"
2010,"Exports","Italy",202,502711,"Остальные страны"
2010,"Exports","Italy",202,1261501,"Остальные страны"
2010,"Exports","Italy",202,2011460,"Остальные страны"
2010,"Exports","Italy",202,1844202,"Остальные страны"
2010,"Exports","Italy",202,2379591,"Остальные страны"
2010,"Exports","Italy",202,3347956,"Остальные страны"
2010,"Exports","Italy",202,5043811,"Остальные страны"
2010,"Exports","Italy",202,6373744,"Остальные страны"
2010,"Exports","Italy",202,5436288,"Остальные страны"
2010,"Exports","Italy",202,6296620,"Остальные страны"
2010,"Exports","Italy",202,4556944,"Остальные страны"
2010,"Exports","Italy",202,1013357,"Остальные страны"
2010,"Exports","Lithuania",202,152481,"Остальные страны"
2010,"Exports","Lithuania",202,190803,"Остальные страны"
2010,"Exports","Lithuania",202,147892,"Остальные страны"
2010,"Exports","Lithuania",202,140683,"Остальные страны"
2010,"Exports","Lithuania",202,138934,"Остальные страны"
2010,"Exports","Lithuania",202,431111,"Остальные страны"
2010,"Exports","Lithuania",202,301496,"Остальные страны"
2010,"Exports","Lithuania",202,461913,"Остальные страны"
2010,"Exports","Lithuania",202,787388,"Остальные страны"
2010,"Exports","Mexico",202,33,"Остальные страны"
2010,"Exports","Mexico",202,83,"Остальные страны"
2010,"Exports","Mexico",202,179677,"Остальные страны"
2010,"Exports","Mexico",202,188588,"Остальные страны"
2010,"Exports","Mexico",202,612873,"Остальные страны"
2010,"Exports","Mexico",202,176073,"Остальные страны"
2010,"Exports","Mexico",202,948926,"Остальные страны"
2010,"Exports","Mexico",202,2021442,"Остальные страны"
2010,"Exports","Mexico",202,4666123,"Остальные страны"
2010,"Exports","Mexico",202,2149991,"Остальные страны"
2010,"Exports","Mexico",202,3881015,"Остальные страны"
2010,"Exports","New Zealand",202,698453,"Остальные страны"
2010,"Exports","New Zealand",202,981157,"Остальные страны"
2010,"Exports","New Zealand",202,481095,"Остальные страны"
2010,"Exports","New Zealand",202,57568,"Остальные страны"
2010,"Exports","New Zealand",202,328345,"Остальные страны"
2010,"Exports","New Zealand",202,979254,"Остальные страны"
2010,"Exports","New Zealand",202,1104513,"Остальные страны"
2010,"Exports","New Zealand",202,438173,"Остальные страны"
2010,"Exports","New Zealand",202,777006,"Остальные страны"
2010,"Exports","Nicaragua",202,443541,"Остальные страны"
2010,"Exports","Nicaragua",202,1142840,"Остальные страны"
2010,"Exports","Nicaragua",202,842957,"Остальные страны"
2010,"Exports","Norway",202,1443,"Остальные страны"
2010,"Exports","Norway",202,2189,"Остальные страны"
2010,"Exports","Norway",202,967,"Остальные страны"
2010,"Exports","Norway",202,778,"Остальные страны"
2010,"Exports","Norway",202,1219,"Остальные страны"
2010,"Exports","Norway",202,1337,"Остальные страны"
2010,"Exports","Norway",202,912,"Остальные страны"
2010,"Imports","Norway",202,59762,"Остальные страны"
2010,"Exports","Norway",202,893,"Остальные страны"
2010,"Exports","Norway",202,3920,"Остальные страны"
2010,"Exports","Norway",202,2413,"Остальные страны"
2010,"Exports","Norway",202,501,"Остальные страны"
2010,"Exports","Paraguay",202,10496066,"Остальные страны"
2010,"Exports","Paraguay",202,16286965,"Остальные страны"
2010,"Exports","Paraguay",202,16677058,"Остальные страны"
2010,"Exports","Paraguay",202,20024491,"Остальные страны"
2010,"Exports","Paraguay",202,23429129,"Остальные страны"
2010,"Exports","Paraguay",202,18771874,"Остальные страны"
2010,"Exports","Paraguay",202,20491570,"Остальные страны"
2010,"Exports","Paraguay",202,18208596,"Остальные страны"
2010,"Exports","Paraguay",202,20672121,"Остальные страны"
2010,"Exports","Paraguay",202,24457919,"Остальные страны"
2010,"Exports","Paraguay",202,13372164,"Остальные страны"
2010,"Exports","Paraguay",202,17836489,"Остальные страны"
2010,"Exports","Poland",202,24330,"Остальные страны"
2010,"Exports","Poland",202,177253,"Остальные страны"
2010,"Exports","Poland",202,206077,"Остальные страны"
2010,"Exports","Poland",202,730170,"Остальные страны"
2010,"Exports","Poland",202,580995,"Остальные страны"
2010,"Exports","Poland",202,1065875,"Остальные страны"
2010,"Exports","Poland",202,2815855,"Остальные страны"
2010,"Exports","Poland",202,2664719,"Остальные страны"
2010,"Exports","Poland",202,2069560,"Остальные страны"
2010,"Exports","Poland",202,1357000,"Остальные страны"
2010,"Exports","Poland",202,1781481,"Остальные страны"
2010,"Exports","Poland",202,1828317,"Остальные страны"
2010,"Exports","Spain",202,74443,"Остальные страны"
2010,"Exports","Spain",202,386750,"Остальные страны"
2010,"Exports","Spain",202,699895,"Остальные страны"
2010,"Exports","Spain",202,741873,"Остальные страны"
2010,"Exports","Spain",202,1672324,"Остальные страны"
2010,"Exports","Spain",202,1550788,"Остальные страны"
2010,"Exports","Spain",202,1998056,"Остальные страны"
2010,"Exports","Spain",202,3455867,"Остальные страны"
2010,"Exports","Spain",202,5657316,"Остальные страны"
2010,"Exports","Spain",202,3183528,"Остальные страны"
2010,"Exports","Spain",202,938632,"Остальные страны"
2010,"Imports","Egypt",202,324484,"Остальные страны"
2010,"Exports","United States of America",202,647411,"Остальные страны"
2010,"Exports","United States of America",202,3465586,"Остальные страны"
2010,"Exports","United States of America",202,11958483,"Остальные страны"
2010,"Exports","United States of America",202,11213346,"Остальные страны"
2010,"Exports","United States of America",202,18421045,"Остальные страны"
2010,"Exports","United States of America",202,14479425,"Остальные страны"
2010,"Exports","United States of America",202,4416097,"Остальные страны"
2010,"Exports","United States of America",202,6353706,"Остальные страны"
2010,"Exports","United States of America",202,6491037,"Остальные страны"
2010,"Exports","United States of America",202,7068008,"Остальные страны"
2010,"Exports","United States of America",202,7090159,"Остальные страны"
2010,"Exports","United States of America",202,1068199,"Остальные страны"
2010,"Exports","Uruguay",202,17429746,"Остальные страны"
2010,"Exports","Uruguay",202,13954949,"Остальные страны"
2010,"Exports","Uruguay",202,19549092,"Остальные страны"
2010,"Exports","Uruguay",202,37983257,"Остальные страны"
2010,"Exports","Uruguay",202,31463329,"Остальные страны"
2010,"Exports","Uruguay",202,26501854,"Остальные страны"
2010,"Exports","Uruguay",202,18200485,"Остальные страны"
2010,"Exports","Uruguay",202,13808544,"Остальные страны"
2010,"Exports","Uruguay",202,19351459,"Остальные страны"
2010,"Exports","Uruguay",202,27725143,"Остальные страны"
2010,"Exports","Uruguay",202,20636768,"Остальные страны"
2010,"Exports","Uruguay",202,34466191,"Остальные страны"
2011,"Exports","Argentina",202,3197080,"Остальные страны"
2011,"Exports","Argentina",202,10220080,"Остальные страны"
2011,"Exports","Argentina",202,5472432,"Остальные страны"
2011,"Exports","Argentina",202,6225228,"Остальные страны"
2011,"Exports","Argentina",202,9735893,"Остальные страны"
2011,"Exports","Argentina",202,8754817,"Остальные страны"
2011,"Exports","Argentina",202,6587443,"Остальные страны"
2011,"Exports","Argentina",202,6830131,"Остальные страны"
2011,"Exports","Argentina",202,2132158,"Остальные страны"
2011,"Exports","Argentina",202,3071461,"Остальные страны"
2011,"Exports","Argentina",202,1001927,"Остальные страны"
2011,"Exports","Argentina",202,1183213,"Остальные страны"
2011,"Exports","Australia",202,9630489,"Остальные страны"
2011,"Exports","Australia",202,12584656,"Остальные страны"
2011,"Exports","Australia",202,17570586,"Остальные страны"
2011,"Exports","Australia",202,31825202,"Остальные страны"
2011,"Exports","Australia",202,24814805,"Остальные страны"
2011,"Exports","Australia",202,19738299,"Остальные страны"
2011,"Exports","Australia",202,19578649,"Остальные страны"
2011,"Exports","Australia",202,21479705,"Остальные страны"
2011,"Exports","Australia",202,23159214,"Остальные страны"
2011,"Exports","Australia",202,22623443,"Остальные страны"
2011,"Exports","Australia",202,4473349,"Остальные страны"
2011,"Exports","Australia",202,11559633,"Остальные страны"
2011,"Exports","Austria",202,355924,"Остальные страны"
2011,"Exports","Austria",202,534399,"Остальные страны"
2011,"Exports","Austria",202,1090802,"Остальные страны"
2011,"Exports","Austria",202,900921,"Остальные страны"
2011,"Imports","Austria",202,69357,"Остальные страны"
2011,"Exports","Austria",202,873000,"Остальные страны"
2011,"Exports","Austria",202,752176,"Остальные страны"
2011,"Exports","Austria",202,359966,"Остальные страны"
2011,"Exports","Austria",202,345881,"Остальные страны"
2011,"Imports","Austria",202,84727,"Остальные страны"
2011,"Exports","Austria",202,68533,"Остальные страны"
2011,"Exports","Austria",202,139193,"Остальные страны"
2011,"Exports","Belgium",202,629267,"Остальные страны"
2011,"Exports","Belgium",202,562592,"Остальные страны"
2011,"Exports","Belgium",202,416206,"Остальные страны"
2011,"Exports","Belgium",202,1024645,"Остальные страны"
2011,"Exports","Belgium",202,148717,"Остальные страны"
2011,"Exports","Belgium",202,449711,"Остальные страны"
2011,"Exports","Belgium",202,904949,"Остальные страны"
2011,"Exports","Belgium",202,236727,"Остальные страны"
2011,"Exports","Belgium",202,951930,"Остальные страны"
2011,"Exports","Belgium",202,786006,"Остальные страны"
2011,"Exports","Belgium",202,1027043,"Остальные страны"
2011,"Exports","Belgium",202,66949,"Остальные страны"
2011,"Exports","Brazil",202,58503304,"Остальные страны"
2011,"Exports","Brazil",202,90997752,"Остальные страны"
2011,"Exports","Brazil",202,145095696,"Остальные страны"
2011,"Exports","Brazil",202,136590572,"Остальные страны"
2011,"Exports","Brazil",202,85115560,"Остальные страны"
2011,"Exports","Brazil",202,122181336,"Остальные страны"
2011,"Exports","Brazil",202,79620416,"Остальные страны"
2011,"Exports","Brazil",202,52052880,"Остальные страны"
2011,"Exports","Brazil",202,87050752,"Остальные страны"
2011,"Exports","Brazil",202,71683744,"Остальные страны"
2011,"Exports","Brazil",202,33923607,"Остальные страны"
2011,"Exports","Brazil",202,48041336,"Остальные страны"
2011,"Exports","EU-28",202,13989517,"Остальные страны"
2011,"Imports","EU-28",202,138,"Остальные страны"
2011,"Exports","EU-28",202,15702855,"Остальные страны"
2011,"Exports","EU-28",202,20569886,"Остальные страны"
2011,"Exports","EU-28",202,22240016,"Остальные страны"
2011,"Imports","EU-28",202,69358,"Остальные страны"
2011,"Exports","EU-28",202,14134007,"Остальные страны"
2011,"Exports","EU-28",202,11982585,"Остальные страны"
2011,"Exports","EU-28",202,10398348,"Остальные страны"
2011,"Exports","EU-28",202,8975904,"Остальные страны"
2011,"Imports","EU-28",202,84593,"Остальные страны"
2011,"Exports","EU-28",202,18915760,"Остальные страны"
2011,"Exports","EU-28",202,19549391,"Остальные страны"
2011,"Exports","EU-28",202,17606160,"Остальные страны"
2011,"Exports","EU-28",202,10928626,"Остальные страны"
2011,"Exports","Canada",202,627457,"Остальные страны"
2011,"Exports","Canada",202,1573494,"Остальные страны"
2011,"Exports","Canada",202,1549106,"Остальные страны"
2011,"Exports","Canada",202,870604,"Остальные страны"
2011,"Exports","Canada",202,731569,"Остальные страны"
2011,"Exports","Canada",202,2590129,"Остальные страны"
2011,"Exports","Canada",202,2131487,"Остальные страны"
2011,"Exports","Canada",202,607720,"Остальные страны"
2011,"Exports","Canada",202,2939358,"Остальные страны"
2011,"Exports","Canada",202,830799,"Остальные страны"
2011,"Exports","Canada",202,340932,"Остальные страны"
2011,"Exports","Canada",202,428100,"Остальные страны"
2011,"Exports","Chile",202,91487,"Остальные страны"
2011,"Exports","Chile",202,82034,"Остальные страны"
2011,"Exports","Denmark",202,1842865,"Остальные страны"
2011,"Exports","Denmark",202,324805,"Остальные страны"
2011,"Exports","Denmark",202,2211940,"Остальные страны"
2011,"Exports","Denmark",202,2175745,"Остальные страны"
2011,"Exports","Denmark",202,2456642,"Остальные страны"
2011,"Exports","Denmark",202,974125,"Остальные страны"
2011,"Exports","Denmark",202,342550,"Остальные страны"
2011,"Exports","Denmark",202,227451,"Остальные страны"
2011,"Exports","Denmark",202,2079201,"Остальные страны"
2011,"Exports","Denmark",202,3312521,"Остальные страны"
2011,"Exports","Denmark",202,1989587,"Остальные страны"
2011,"Exports","Denmark",202,1993297,"Остальные страны"
2011,"Exports","Estonia",202,125108,"Остальные страны"
2011,"Exports","France",202,294815,"Остальные страны"
2011,"Exports","France",202,670726,"Остальные страны"
2011,"Exports","France",202,1291898,"Остальные страны"
2011,"Exports","France",202,595747,"Остальные страны"
2011,"Exports","France",202,261602,"Остальные страны"
2011,"Exports","France",202,89278,"Остальные страны"
2011,"Exports","France",202,243429,"Остальные страны"
2011,"Exports","France",202,817222,"Остальные страны"
2011,"Exports","France",202,993411,"Остальные страны"
2011,"Exports","France",202,340500,"Остальные страны"
2011,"Exports","France",202,513599,"Остальные страны"
2011,"Exports","Germany",202,2124474,"Остальные страны"
2011,"Imports","Germany",202,138,"Остальные страны"
2011,"Exports","Germany",202,5721123,"Остальные страны"
2011,"Exports","Germany",202,5204148,"Остальные страны"
2011,"Exports","Germany",202,5311483,"Остальные страны"
2011,"Exports","Germany",202,2342031,"Остальные страны"
2011,"Exports","Germany",202,3129882,"Остальные страны"
2011,"Exports","Germany",202,2651057,"Остальные страны"
2011,"Exports","Germany",202,1896522,"Остальные страны"
2011,"Exports","Germany",202,2925727,"Остальные страны"
2011,"Exports","Germany",202,2981638,"Остальные страны"
2011,"Exports","Germany",202,2515136,"Остальные страны"
2011,"Exports","Germany",202,2515104,"Остальные страны"
2011,"Imports","Ghana",202,28673,"Остальные страны"
2011,"Exports","Hungary",202,192972,"Остальные страны"
2011,"Exports","Hungary",202,122350,"Остальные страны"
2011,"Exports","Hungary",202,151217,"Остальные страны"
2011,"Exports","Hungary",202,158169,"Остальные страны"
2011,"Exports","Hungary",202,90893,"Остальные страны"
2011,"Exports","Hungary",202,46660,"Остальные страны"
2011,"Exports","Hungary",202,4310,"Остальные страны"
2011,"Exports","Hungary",202,101819,"Остальные страны"
2011,"Exports","Hungary",202,72801,"Остальные страны"
2011,"Exports","Ireland",202,654469,"Остальные страны"
2011,"Exports","Ireland",202,1283111,"Остальные страны"
2011,"Exports","Ireland",202,3993552,"Остальные страны"
2011,"Exports","Ireland",202,3451748,"Остальные страны"
2011,"Exports","Ireland",202,2379824,"Остальные страны"
2011,"Exports","Ireland",202,2041653,"Остальные страны"
2011,"Exports","Ireland",202,1382202,"Остальные страны"
2011,"Exports","Ireland",202,1824192,"Остальные страны"
2011,"Exports","Ireland",202,3209400,"Остальные страны"
2011,"Exports","Ireland",202,2187478,"Остальные страны"
2011,"Exports","Ireland",202,3087505,"Остальные страны"
2011,"Exports","Ireland",202,1840219,"Остальные страны"
2011,"Exports","Italy",202,3896791,"Остальные страны"
2011,"Exports","Italy",202,1863566,"Остальные страны"
2011,"Exports","Italy",202,2376400,"Остальные страны"
2011,"Exports","Italy",202,5544674,"Остальные страны"
2011,"Exports","Italy",202,3012443,"Остальные страны"
2011,"Exports","Italy",202,1764818,"Остальные страны"
2011,"Exports","Italy",202,1894830,"Остальные страны"
2011,"Exports","Italy",202,1545143,"Остальные страны"
2011,"Exports","Italy",202,3743815,"Остальные страны"
2011,"Exports","Italy",202,6157654,"Остальные страны"
2011,"Exports","Italy",202,4206454,"Остальные страны"
2011,"Exports","Italy",202,2052748,"Остальные страны"
2011,"Exports","Lithuania",202,145539,"Остальные страны"
2011,"Exports","Lithuania",202,73820,"Остальные страны"
2011,"Exports","Lithuania",202,79651,"Остальные страны"
2011,"Exports","Lithuania",202,154606,"Остальные страны"
2011,"Exports","Lithuania",202,77391,"Остальные страны"
2011,"Exports","Lithuania",202,131458,"Остальные страны"
2011,"Exports","Lithuania",202,32830,"Остальные страны"
2011,"Exports","Lithuania",202,150077,"Остальные страны"
2011,"Exports","Lithuania",202,221305,"Остальные страны"
2011,"Exports","Lithuania",202,372953,"Остальные страны"
2011,"Exports","Mexico",202,5579089,"Остальные страны"
2011,"Exports","Mexico",202,5184694,"Остальные страны"
2011,"Exports","Mexico",202,9141122,"Остальные страны"
2011,"Exports","Mexico",202,10602193,"Остальные страны"
2011,"Exports","Mexico",202,10753264,"Остальные страны"
2011,"Exports","Mexico",202,10427518,"Остальные страны"
2011,"Exports","Mexico",202,11240386,"Остальные страны"
2011,"Exports","Mexico",202,9116213,"Остальные страны"
2011,"Exports","Mexico",202,12156718,"Остальные страны"
2011,"Exports","Mexico",202,11351540,"Остальные страны"
2011,"Exports","Mexico",202,3406154,"Остальные страны"
2011,"Exports","Mexico",202,12713940,"Остальные страны"
2011,"Exports","Netherlands",202,364428,"Остальные страны"
2011,"Exports","Netherlands",202,97635,"Остальные страны"
2011,"Exports","Netherlands",202,162244,"Остальные страны"
2011,"Exports","Netherlands",202,137840,"Остальные страны"
2011,"Exports","Netherlands",202,80595,"Остальные страны"
2011,"Exports","Netherlands",202,75432,"Остальные страны"
2011,"Exports","Netherlands",202,225097,"Остальные страны"
2011,"Exports","New Zealand",202,563376,"Остальные страны"
2011,"Exports","New Zealand",202,644911,"Остальные страны"
2011,"Exports","New Zealand",202,637000,"Остальные страны"
2011,"Exports","New Zealand",202,1531586,"Остальные страны"
2011,"Exports","New Zealand",202,1680347,"Остальные страны"
2011,"Exports","New Zealand",202,867067,"Остальные страны"
2011,"Exports","New Zealand",202,346628,"Остальные страны"
2011,"Exports","New Zealand",202,558044,"Остальные страны"
2011,"Exports","New Zealand",202,598145,"Остальные страны"
2011,"Exports","New Zealand",202,206951,"Остальные страны"
2011,"Exports","New Zealand",202,19024,"Остальные страны"
2011,"Exports","New Zealand",202,891071,"Остальные страны"
2011,"Exports","Nicaragua",202,267168,"Остальные страны"
2011,"Exports","Nicaragua",202,234695,"Остальные страны"
2011,"Exports","Nicaragua",202,286075,"Остальные страны"
2011,"Exports","Nicaragua",202,790913,"Остальные страны"
2011,"Exports","Nicaragua",202,1068824,"Остальные страны"
2011,"Exports","Nicaragua",202,473407,"Остальные страны"
2011,"Exports","Nicaragua",202,562271,"Остальные страны"
2011,"Exports","Nicaragua",202,709285,"Остальные страны"
2011,"Exports","Nicaragua",202,1228892,"Остальные страны"
2011,"Exports","Nicaragua",202,3438461,"Остальные страны"
2011,"Exports","Nicaragua",202,952872,"Остальные страны"
2011,"Exports","Nicaragua",202,999680,"Остальные страны"
2011,"Exports","Norway",202,1227,"Остальные страны"
2011,"Exports","Norway",202,382,"Остальные страны"
2011,"Exports","Norway",202,1404,"Остальные страны"
2011,"Exports","Norway",202,513,"Остальные страны"
2011,"Exports","Norway",202,1603,"Остальные страны"
2011,"Exports","Norway",202,1301,"Остальные страны"
2011,"Exports","Norway",202,3136,"Остальные страны"
2011,"Exports","Norway",202,207,"Остальные страны"
2011,"Exports","Norway",202,1937,"Остальные страны"
2011,"Exports","Paraguay",202,19764202,"Остальные страны"
2011,"Exports","Paraguay",202,22920469,"Остальные страны"
2011,"Exports","Paraguay",202,22944529,"Остальные страны"
2011,"Exports","Paraguay",202,22367954,"Остальные страны"
2011,"Exports","Paraguay",202,17401428,"Остальные страны"
2011,"Exports","Paraguay",202,20809832,"Остальные страны"
2011,"Exports","Paraguay",202,27492314,"Остальные страны"
2011,"Exports","Paraguay",202,15553233,"Остальные страны"
2011,"Exports","Paraguay",202,10645798,"Остальные страны"
2011,"Exports","Paraguay",202,6785444,"Остальные страны"
2011,"Exports","Paraguay",202,22876390,"Остальные страны"
2011,"Exports","Poland",202,1100761,"Остальные страны"
2011,"Exports","Poland",202,1755853,"Остальные страны"
2011,"Exports","Poland",202,1526029,"Остальные страны"
2011,"Exports","Poland",202,1700887,"Остальные страны"
2011,"Exports","Poland",202,1180564,"Остальные страны"
2011,"Exports","Poland",202,1553402,"Остальные страны"
2011,"Exports","Poland",202,1281391,"Остальные страны"
2011,"Exports","Poland",202,1856276,"Остальные страны"
2011,"Exports","Poland",202,1003476,"Остальные страны"
2011,"Exports","Poland",202,71243,"Остальные страны"
2011,"Exports","Poland",202,164940,"Остальные страны"
2011,"Exports","Poland",202,329997,"Остальные страны"
2011,"Exports","Spain",202,2659949,"Остальные страны"
2011,"Exports","Spain",202,2352460,"Остальные страны"
2011,"Exports","Spain",202,2217932,"Остальные страны"
2011,"Exports","Spain",202,1218934,"Остальные страны"
2011,"Exports","Spain",202,1203299,"Остальные страны"
2011,"Exports","Spain",202,970917,"Остальные страны"
2011,"Exports","Spain",202,1471275,"Остальные страны"
2011,"Exports","Spain",202,899220,"Остальные страны"
2011,"Exports","Spain",202,4217386,"Остальные страны"
2011,"Exports","Spain",202,2908180,"Остальные страны"
2011,"Exports","Spain",202,3744547,"Остальные страны"
2011,"Exports","Spain",202,746155,"Остальные страны"
2011,"Exports","United States of America",202,1872415,"Остальные страны"
2011,"Re-exports","United States of America",202,48735,"Остальные страны"
2011,"Exports","United States of America",202,3660149,"Остальные страны"
2011,"Exports","United States of America",202,12704373,"Остальные страны"
2011,"Exports","United States of America",202,13335956,"Остальные страны"
2011,"Exports","United States of America",202,18526136,"Остальные страны"
2011,"Exports","United States of America",202,23471243,"Остальные страны"
2011,"Exports","United States of America",202,25817910,"Остальные страны"
2011,"Exports","United States of America",202,25428702,"Остальные страны"
2011,"Exports","United States of America",202,23602358,"Остальные страны"
2011,"Exports","United States of America",202,18942469,"Остальные страны"
2011,"Exports","United States of America",202,13728809,"Остальные страны"
2011,"Exports","United States of America",202,4407996,"Остальные страны"
2011,"Exports","Uruguay",202,27769077,"Остальные страны"
2011,"Exports","Uruguay",202,24004186,"Остальные страны"
2011,"Exports","Uruguay",202,21133609,"Остальные страны"
2011,"Exports","Uruguay",202,37631061,"Остальные страны"
2011,"Exports","Uruguay",202,30698270,"Остальные страны"
2011,"Exports","Uruguay",202,23132403,"Остальные страны"
2011,"Exports","Uruguay",202,21294606,"Остальные страны"
2011,"Exports","Uruguay",202,19696533,"Остальные страны"
2011,"Exports","Uruguay",202,45925443,"Остальные страны"
2011,"Exports","Uruguay",202,32007590,"Остальные страны"
2011,"Exports","Uruguay",202,12126867,"Остальные страны"
2011,"Exports","Uruguay",202,27010719,"Остальные страны"
2012,"Exports","Argentina",202,1809226,"Остальные страны"
2012,"Exports","Argentina",202,7489679,"Остальные страны"
2012,"Exports","Argentina",202,5465576,"Остальные страны"
2012,"Exports","Argentina",202,3015085,"Остальные страны"
2012,"Exports","Argentina",202,2484367,"Остальные страны"
2012,"Exports","Argentina",202,1488377,"Остальные страны"
2012,"Exports","Argentina",202,871221,"Остальные страны"
2012,"Exports","Argentina",202,2960634,"Остальные страны"
2012,"Exports","Argentina",202,2582712,"Остальные страны"
2012,"Exports","Argentina",202,3789636,"Остальные страны"
2012,"Exports","Argentina",202,611088,"Остальные страны"
2012,"Exports","Argentina",202,3225333,"Остальные страны"
2012,"Exports","Australia",202,6180705,"Остальные страны"
2012,"Exports","Australia",202,11580033,"Остальные страны"
2012,"Exports","Australia",202,13274069,"Остальные страны"
2012,"Exports","Australia",202,18667667,"Остальные страны"
2012,"Exports","Australia",202,19827452,"Остальные страны"
2012,"Exports","Australia",202,16333499,"Остальные страны"
2012,"Exports","Australia",202,8590953,"Остальные страны"
2012,"Exports","Australia",202,10659259,"Остальные страны"
2012,"Exports","Australia",202,8100422,"Остальные страны"
2012,"Exports","Australia",202,8812521,"Остальные страны"
2012,"Exports","Australia",202,4074847,"Остальные страны"
2012,"Exports","Australia",202,3435080,"Остальные страны"
2012,"Exports","Austria",202,85947,"Остальные страны"
2012,"Exports","Austria",202,80526,"Остальные страны"
2012,"Exports","Austria",202,193653,"Остальные страны"
2012,"Exports","Austria",202,69777,"Остальные страны"
2012,"Exports","Austria",202,90726,"Остальные страны"
2012,"Exports","Austria",202,46618,"Остальные страны"
2012,"Exports","Austria",202,165019,"Остальные страны"
2012,"Exports","Austria",202,154153,"Остальные страны"
2012,"Exports","Austria",202,1096433,"Остальные страны"
2012,"Exports","Austria",202,734955,"Остальные страны"
2012,"Exports","Austria",202,489326,"Остальные страны"
2012,"Exports","Belgium",202,320161,"Остальные страны"
2012,"Exports","Belgium",202,246934,"Остальные страны"
2012,"Exports","Brazil",202,71916456,"Остальные страны"
2012,"Exports","Brazil",202,66431208,"Остальные страны"
2012,"Exports","Brazil",202,116572720,"Остальные страны"
2012,"Exports","Brazil",202,124091216,"Остальные страны"
2012,"Exports","Brazil",202,125445952,"Остальные страны"
2012,"Exports","Brazil",202,87867608,"Остальные страны"
2012,"Exports","Brazil",202,90816000,"Остальные страны"
2012,"Exports","Brazil",202,81607136,"Остальные страны"
2012,"Exports","Brazil",202,94785840,"Остальные страны"
2012,"Exports","Brazil",202,64063320,"Остальные страны"
2012,"Exports","Brazil",202,45260728,"Остальные страны"
2012,"Exports","Brazil",202,72703944,"Остальные страны"
2012,"Exports","EU-28",202,4256296,"Остальные страны"
2012,"Exports","EU-28",202,8510091,"Остальные страны"
2012,"Exports","EU-28",202,7405896,"Остальные страны"
2012,"Exports","EU-28",202,7930209,"Остальные страны"
2012,"Exports","EU-28",202,7656605,"Остальные страны"
2012,"Exports","EU-28",202,7135777,"Остальные страны"
2012,"Exports","EU-28",202,8492870,"Остальные страны"
2012,"Exports","EU-28",202,8551242,"Остальные страны"
2012,"Exports","EU-28",202,11472826,"Остальные страны"
2012,"Exports","EU-28",202,19016301,"Остальные страны"
2012,"Exports","EU-28",202,14096942,"Остальные страны"
2012,"Exports","EU-28",202,9111818,"Остальные страны"
2012,"Exports","Canada",202,987253,"Остальные страны"
2012,"Exports","Canada",202,410351,"Остальные страны"
2012,"Exports","Canada",202,734969,"Остальные страны"
2012,"Exports","Canada",202,262459,"Остальные страны"
2012,"Exports","Canada",202,895800,"Остальные страны"
2012,"Exports","Canada",202,284928,"Остальные страны"
2012,"Exports","Canada",202,719281,"Остальные страны"
